Product_name,Review,Rating,Cleaned_Review
Mi 5X 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"Coming straight to the point, the tv feels a bit laggy at times. Switching apps takes time. The sound is not upto the mark, tried all settings available to optimize but couldn't. You definitely have to use a soundbar for better experience. I also noticed a bug, the tv automatically redirects to patchwall while playing YouTube videos. Happened once.Another bug I saw, while switching from SD to HD channel, the auto-scalling cropped half of the screen for a while. Switched it off and then on ag...",2,coming straight point tv feel bit laggy time switching apps take time sound upto mark tried setting available optimize couldnt definitely use soundbar better experience also noticed bug tv automatically redirects patchwall playing youtube video happened onceanother bug saw switching sd hd channel autoscalling cropped half screen switched ag
Mi 5X 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"Great Buy.!I was in confusion after seeing the ratings given by people but still i went for it.And i must say the TV is great and i am happy with it completely.I have 50 inch varient.Display- details are great. Red colour is a bit overwhelming, but after a few tweaks in the Picture settings it is absolutely stunning. Watching cricket matches, movies is absolute delight.you can increase the backlight and adjust contrast,brightness as per your liking.Sound-Sound is great but i would reco...",5,great buyi confusion seeing rating given people still went itand must say tv great happy completelyi 50 inch varientdisplay detail great red colour bit overwhelming tweak picture setting absolutely stunning watching cricket match movie absolute delightyou increase backlight adjust contrastbrightness per likingsoundsound great would reco
Mi 5X 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"Posting this review after using this TV for 8 days..1.Picture quality is just awesome. Every pixel is clear.4k 8k videos just gives you awesome feel.2.Sound quality is better than previous MI 20w speakers, Sound is loud as this TV having 40w speakers but I am not happy with bass of these speakers. Should have more bass with this price range.3.Connectivity is good. I am using with 200mbps wifi. Remote is smooth and Google assistant is working excellent.4. Patchwall and other features a...",5,posting review using tv 8 days1picture quality awesome every pixel clear4k 8k video give awesome feel2sound quality better previous mi 20w speaker sound loud tv 40w speaker happy bass speaker bass price range3connectivity good using 200mbps wifi remote smooth google assistant working excellent4 patchwall feature
Mi 5X 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"Don't listen to all the reviews and all that BS about the panel being not bright enough for HDR or won't be visible in areas with too much natural light. The tv viewing experience is very good albeit the sound is ok, the bass is not boomy if you are wondering that. If you are buying this tv i would suggest you to invest in a good soundbar or a home theatre system. Coming from a Sony 3d tv to this is not at all a disappointment. If you are going to buy this tv you won't be disappointed. And al...",5,dont listen review b panel bright enough hdr wont visible area much natural light tv viewing experience good albeit sound ok bass boomy wondering buying tv would suggest invest good soundbar home theatre system coming sony 3d tv disappointment going buy tv wont disappointed al
Mi 5X 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"Fabulous TV , I bought 43'inch segment ,it's looks premium TVPicture quality JUST WOW😍❤️Dolby Sound is Awesome 😍Connectivity also good , I Loved it. Just go for it without any doubt.",5,fabulous tv bought 43inch segment look premium tvpicture quality wowdolby sound awesome connectivity also good loved go without doubt
Mi 5X 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"Product is very very awesome .Picture quality  upto mark .Sound quality value for money .Delivery and installation are more than my expectation(awesome).Note : installation same day that day tv delivered and delivery persons are too good as behavior. So , my recommendation to who want MI to buy this Thank you MI 😊",5,product awesome picture quality upto mark sound quality value money delivery installation expectationawesomenote installation day day tv delivered delivery person good behavior recommendation want mi buy thank mi
OnePlus Y Series 80 cm (32 inch) HD Ready LED Smart Android TV  (32HA0A00),"This review is after long-term usage of 6 months, the video quality on this TV is really good especially in this range- the color production, and sound quality is good too...you can really enjoy watching series on this TV. It is really light and there is virtually no bezel- the design is really good! The remote is really simple to use and lightweight, and the user interface is smooth and easy. One great thing about this TV is Oxygen play where you can find all the content in one place....and ...",5,review longterm usage 6 month video quality tv really good especially range color production sound quality good tooyou really enjoy watching series tv really light virtually bezel design really good remote really simple use lightweight user interface smooth easy one great thing tv oxygen play find content one placeand
OnePlus Y Series 80 cm (32 inch) HD Ready LED Smart Android TV  (32HA0A00),"At this price point, the TV is good to have with easy connectivity and setup.Picture quality is good for the led screen(however you can compare another tv in the same segments).The sound is good although Dolby impressions I couldn’t get in the first use(perhaps need to check more).Remote is clean and minimalistic and easy to use.Connectivity is good, able to connect to wifi via router and hotspot and the connection stays and works perfectly fine. Able to use any streaming services without...",5,price point tv good easy connectivity setuppicture quality good led screenhowever compare another tv segmentsthe sound good although dolby impression ’ get first useperhaps need check moreremote clean minimalistic easy useconnectivity good able connect wifi via router hotspot connection stay work perfectly fine able use streaming service without
OnePlus Y Series 80 cm (32 inch) HD Ready LED Smart Android TV  (32HA0A00),"It is superior TV. Working on android pie .You can also use Oxygen play interface for a content centric view.It has good voice command Bluetooth base remote control.This TV incorporated with Gamma engine with MEMC , Super resolution , colour space mapping , dynamic contract . Connecting options with Wi Fi , Bluetooth , HDMI , ethernet are very quickly n fast response .Highly recommended for your future TV...😊😊",5,superior tv working android pie also use oxygen play interface content centric viewit good voice command bluetooth base remote controlthis tv incorporated gamma engine memc super resolution colour space mapping dynamic contract connecting option wi fi bluetooth hdmi ethernet quickly n fast response highly recommended future tv
OnePlus Y Series 80 cm (32 inch) HD Ready LED Smart Android TV  (32HA0A00),A very nice Tv with many adjustments and a best sound quality and also nice used with Google assistants.. Highly recommended by me. ☺️,5,nice tv many adjustment best sound quality also nice used google assistant highly recommended
OnePlus Y Series 80 cm (32 inch) HD Ready LED Smart Android TV  (32HA0A00),"OnePlus always brings to us all those high end tech device s at such an amazing prices . They has turned out be a blessing for families like me with such products . I am very happy with the product 43"" TV . I have ordere it for my Mom , :- The UI and ease of use for old lady coming from non tech era >>>>>:- The sound quality is just superb :- Some improvement can be done for connectivity with other smart devices . :- Ease of installation So happy with flipkart also for delivery to small...",5,oneplus always brings u high end tech device amazing price turned blessing family like product happy product 43 tv ordere mom ui ease use old lady coming non tech era sound quality superb improvement done connectivity smart device ease installation happy flipkart also delivery small
OnePlus Y Series 80 cm (32 inch) HD Ready LED Smart Android TV  (32HA0A00),Thank you Flipkart amazing product 1+ TV new model  Awesome product I m happy 1+ TV super quality one days used nice product this range everything is ok,5,thank flipkart amazing product 1 tv new model awesome product happy 1 tv super quality one day used nice product range everything ok
OnePlus Y Series 80 cm (32 inch) HD Ready LED Smart Android TV  (32HA0A00),It's pretty good n with oosaammmm clarity .....  One word to describe - value for money 💰,5,pretty good n oosaammmm clarity one word describe value money
OnePlus Y Series 80 cm (32 inch) HD Ready LED Smart Android TV  (32HA0A00),Very good picture quality.. And sound is much good than other led tv's because there is dolby speakers in it...thank u thank u so much..❤❤😍😍😍,5,good picture quality sound much good led tv dolby speaker itthank u thank u much
OnePlus Y Series 80 cm (32 inch) HD Ready LED Smart Android TV  (32HA0A00),"Team, Today only I received my product - 29, May, and below are pros and cons.Good Point:1. Very quick delivery2. Better clarity compare to Mi and UV3. Easy to handle and lightweight just 6 KgsBad Points:1. Not having AUX sound connectivity, it has Digital Optical Audio Output which is mostly not available with general sound system2. difficult to share the mobile screen with this TV since OnePlus connect android App don't work on all mobiles3. The Installation team will come after 8...",1,team today received product 29 may pro consgood point1 quick delivery2 better clarity compare mi uv3 easy handle lightweight 6 kgsbad points1 aux sound connectivity digital optical audio output mostly available general sound system2 difficult share mobile screen tv since oneplus connect android app dont work mobiles3 installation team come 8
